date,USDEUR,CHFGBP,RUBUSD,PLNUSD,investor_id,USDGBP
25/08/2008,,,24.47,,2,1.8493
25/09/2008,,,25.02,,2,1.8401
25/10/2008,,,27.19,,2,1.5923
25/11/2008,,,27.27,,2,1.542
25/12/2008,,,27.83,,2,1.475
31/12/2008,,,30.53,,2,1.4647
25/01/2009,,,32.78,,2,1.3971
25/02/2009,,,35.69,,2,1.421
25/03/2009,,,33.53,,2,1.4553
31/03/2009,,,33.28,,2,1.4632
25/04/2009,,,33.04,,2,1.4711
25/05/2009,,,30.9,,2,1.5906
08/06/2009,,,31.41,,2,1.6037
25/06/2009,,,31.21,,2,1.6368
30/06/2009,,,31.09,,2,1.6404
25/07/2009,,,30.98,,2,1.644
25/08/2009,,,32.4,,2,1.6312
25/09/2009,,,30.12,,2,1.5972
30/09/2009,,,29.52,,2,1.612
25/10/2009,,,28.92,,2,1.6268
25/11/2009,,,28.77,,2,1.6703
25/12/2009,,,29.56,,2,1.6014
31/12/2009,,,30,,2,1.6171
25/01/2010,,,30.1,,2,1.6245
09/02/2010,,,30.33,,2,1.569
15/02/2010,,,30.22,,2,1.5665
25/02/2010,,,30,,2,1.5239
03/03/2010,,,29.76,,2,1.5098
10/03/2010,,,29.59,,2,1.4966
25/03/2010,,,29.52,,2,1.4845
31/03/2010,,,29.27,,2,1.5108
12/04/2010,,,29.01,,2,1.5371
25/04/2010,,,29.04,,2,1.5465
10/05/2010,,,30.43,,2,1.4857
25/05/2010,,,31.43,,2,1.4408
04/06/2010,,,31.51,,2,1.4445
10/06/2010,,,31.56,,2,1.4706
21/06/2010,,,30.82,,2,1.4755
25/06/2010,,,30.98,,2,1.5064
30/06/2010,,,30.92,,2,1.5052
09/07/2010,,,30.87,,2,1.504
25/07/2010,,,30.27,,2,1.5487
10/08/2010,,,30.01,,2,1.5855
25/08/2010,,,30.95,,2,1.5469
03/09/2010,,1.5723,30.6,3.0483,2,1.546
04/09/2010,,1.5723,30.6,3.0483,2,1.546
10/09/2010,,,30.86,,2,1.5353
25/09/2010,,,30.51,,2,1.5807
30/09/2010,,,30.17,,2,1.588
08/10/2010,,,29.82,,2,1.5953
25/10/2010,,,30.27,,2,1.5707
10/11/2010,,,30.71,,2,1.6118
25/11/2010,,,31.14,,2,1.5756
10/12/2010,,,30.93,,2,1.5771
25/12/2010,,,30.35,,2,1.5438
31/12/2010,,1.4575,30.557,,2,1.5606
10/01/2011,,,30.43,,2,1.5586
25/01/2011,,,29.7,,2,1.5814
10/02/2011,,,29.31,,2,1.6093
25/02/2011,,,28.93,,2,1.6114
09/03/2011,,,28.36,,2,1.6197
24/03/2011,,,28.32,,2,1.6118
25/03/2011,,,28.29,,2,1.6041
31/03/2011,,,28.15,,2,1.6211
08/04/2011,,,28.02,,2,1.6381
25/04/2011,,,27.84,,2,1.65
10/05/2011,,,27.74,,2,1.6367
11/05/2011,,,27.69,,2,1.6364
16/05/2011,,,28.12,,2,1.6207
25/05/2011,,,28.35,,2,1.6276
10/06/2011,,,27.83,,2,1.6223
16/06/2011,,,28.17,,2,1.6157
25/06/2011,,,27.55,,2,1.5958
30/06/2011,,,27.76,,2,1.6008
08/07/2011,,,27.97,,2,1.6057
25/07/2011,,,27.68,,2,1.6277
10/08/2011,,,29.68,,2,1.6116
25/08/2011,,,28.89,,2,1.6279
09/09/2011,,,29.99,,2,1.5878
25/09/2011,,,31.94,,2,1.5492
30/09/2011,,,31.74,,2,1.5574
10/10/2011,,,31.55,,2,1.5655
25/10/2011,,,30.47,,2,1.5995
10/11/2011,,,30.53,,2,1.5935
25/11/2011,,,31.48,,2,1.5437
09/12/2011,,,31.42,,2,1.5667
25/12/2011,,,30.93,,2,1.5593
31/12/2011,,1.4559,31.9987,,2,1.5521
10/01/2012,,,31.55,,2,1.5479
25/01/2012,,,30.45,,2,1.5657
25/02/2012,,,29.17,,2,1.5872
25/03/2012,,,29.27,,2,1.5874
31/03/2012,,,29.29,,2,1.6018
25/04/2012,,,29.31,,2,1.6162
10/05/2012,,1.499167129,30.14,3.271,2,1.6133
25/05/2012,,,32,,2,1.5664
25/06/2012,,,33.18,,2,1.5567
30/06/2012,,,32.95,,2,1.5497
12/07/2012,,,32.72,,2,1.5427
20/07/2012,,,32.01,,2,1.5619
25/07/2012,,,32.66,,2,1.549
01/08/2012,,,32.4122,,2,1.5543
25/08/2012,,,31.8,,2,1.5804
25/09/2012,,,31.17,,2,1.619
30/09/2012,,,31.24,,2,1.6155
25/10/2012,,,31.31,,2,1.6119
25/11/2012,,,31.01,,2,1.6024
25/12/2012,,,30.7,,2,1.6136
31/12/2012,,1.4849,30.5,,2,1.6236
25/01/2013,,,30.02,,2,1.5802
25/02/2013,,,30.55,,2,1.516
01/03/2013,,1.427898277,30.69,3.1716,2,1.5037
23/03/2013,,,30.84,,2,1.5228
25/03/2013,,,30.87,,2,1.5176
31/03/2013,,,31,,2,1.5306
25/04/2013,,,31.13,,2,1.5435
10/05/2013,,1.459434256,31.35,,2,1.5125
25/05/2013,,,31.35,,2,1.5125
25/06/2013,,,32.71,,2,1.5413
30/06/2013,,,32.65,,2,1.5403
25/07/2013,,,32.59,,2,1.5392
25/08/2013,,,33.01,,2,1.5572
25/09/2013,,,32.08,,2,1.6075
30/09/2013,,,31.92,,2,1.6119
25/10/2013,,,31.75,,2,1.6163
25/11/2013,,,32.9,,2,1.616
25/12/2013,,,32.62,,2,1.635
31/12/2013,,1.474935983,32.71,,2,1.6557
25/01/2014,,,28.98,,2,1.6482
25/02/2014,,,35.7,,2,1.6673
24/03/2014,,,36.09,,2,1.6496
25/03/2014,,,35.51,,2,1.653
31/03/2014,,,35.75,,2,1.6667
25/04/2014,,,35.99,,2,1.6804
15/05/2014,,1.504518362,34.12,,2,1.6834
25/05/2014,,,34.12,,2,1.6834
25/06/2014,,,33.76,,2,1.6985
30/06/2014,,,34.43,,2,1.6979
25/07/2014,,,35.1,,2,1.6973
25/08/2014,,,36.04,,2,1.6567
25/09/2014,,,38.46,,2,1.6323
30/09/2014,,,39.66,,2,1.6216
21/10/2014,,,40.86,,2,1.6109
22/10/2014,,,41.33,,2,1.6044
25/10/2014,,,41.91,,2,1.6089
03/11/2014,,,43.36,,2,1.5976
12/11/2014,,,45.92,,2,1.5767
25/11/2014,,,46.26,,2,1.5713
02/12/2014,,,53.86,,2,1.5645
25/12/2014,,,51.18,,2,1.5558
31/12/2014,,1.547999457,60.7,,2,1.5575
02/01/2015,,,58.75,,2,1.5325
25/01/2015,,,64.01,,2,1.4989
26/01/2015,,,67.81,,2,1.5084
03/02/2015,,,65.09,,2,1.514
25/02/2015,,,61.47,,2,1.5526
27/02/2015,,1.468785,61.47,,2,1.5526
03/03/2015,,,61.85,,2,1.5365
14/03/2015,,,62.27,,2,1.474
25/03/2015,,,57.4,,2,1.4875
30/03/2015,,,57.53,,2,1.4808
31/03/2015,,1.4416,58.15,,2,1.4828
01/04/2015,,,57.55,,2,1.4835
02/04/2015,,,56.55,,2,1.4828
22/04/2015,,,51.8,,2,1.5036
25/04/2015,,,50.86,,2,1.5186
01/05/2015,,,51.37,,2,1.5351
13/05/2015,,1.464258982,49.95,,2,1.547
25/05/2015,,,49.95,,2,1.547
02/06/2015,,,52.71,,2,1.5337
25/06/2015,,,54.68,,2,1.5744
30/06/2015,,1.466,55.21,,2,1.5684
01/07/2015,,,55.8,,2,1.5603
17/07/2015,,,56.94,,2,1.5609
25/07/2015,,,58.35,,2,1.5512
30/07/2015,,,59.68,,2,1.5602
03/08/2015,,,63.5,,2,1.5587
06/08/2015,,,64.48,,2,1.5512
25/08/2015,,,69.31,,2,1.5693
03/09/2015,,,67.14,,2,1.5258
17/09/2015,,,65.4,,2,1.5565
22/09/2015,,1.503651038,65.45,,2,1.5179
25/09/2015,,,65.45,,2,1.5179
29/09/2015,,,65.71,,2,1.5154
30/09/2015,,1.4727,65.39,,2,1.5119
01/10/2015,,,65.63,,2,1.5137
07/10/2015,,,62.25,,2,1.5313
25/10/2015,,,62.32,,2,1.5313
03/11/2015,,,62.63,,2,1.5418
25/11/2015,,,65.56,,2,1.5122
01/12/2015,,,66.64,,2,1.5074
17/12/2015,,,70.92,,2,1.4926
25/12/2015,,,70.22,,2,1.4915
31/12/2015,,1.477105437,73.4,,2,1.4736
01/01/2016,,,73.15,,2,1.4743
05/01/2016,,,74.46,,2,1.467
22/01/2016,,,78.37,,2,1.4264
25/01/2016,,,79.84,,2,1.424
01/02/2016,,,77.26,,2,1.4422
03/02/2016,,,76.93,,2,1.4585
25/02/2016,,,75.18,,2,1.3963
26/02/2016,,,76.34,,2,1.3869
29/02/2016,,1.3894,74.41,,2,1.3926
01/03/2016,,,73.28,,2,1.3959
03/03/2016,,1.396961354,73.28,,2,1.3959
17/03/2016,,,68.12,,2,1.4473
25/03/2016,,,68.24,,2,1.4153
31/03/2016,,1.3805,67,,2,1.4365
01/04/2016,,,67.5,,2,1.4225
05/04/2016,,,68.75,,2,1.4155
20/04/2016,,,65.68,,2,1.4336
21/04/2016,,,66.66,,2,1.4321
25/04/2016,,,66.56,,2,1.4486
01/05/2016,,,64.68,,2,1.4614
03/05/2016,,,66.35,,2,1.4547
17/05/2016,,1.408342597,65.43,,2,1.4694
23/05/2016,,,66.79,,2,1.4478
25/05/2016,,,65.43,,2,1.4694
01/06/2016,,,66.91,,2,1.4417
25/06/2016,,,63.77,,2,1.4551
27/06/2016,,,65.4,,2,1.323
28/06/2016,,,64.04,,2,1.335
30/06/2016,,1.3007,63.96,,2,1.332
18/07/2016,,,62.81,,2,1.327
19/07/2016,,,63.63,,2,1.311
20/07/2016,,,63.8,,2,1.326
21/07/2016,,,64.37,,2,1.324
22/07/2016,,,64.82,,2,1.311
23/07/2016,,,64.82,,2,1.312
24/07/2016,,,64.82,,2,1.313
25/07/2016,,,65.44,,2,1.31
26/07/2016,,,65.8,,2,1.315
27/07/2016,,,65.8,,2,1.323
28/07/2016,,,66.58,,2,1.316
29/07/2016,,,65.99,,2,1.323
30/07/2016,,,65.96,,2,1.323
31/07/2016,,,65.96,,2,1.321
01/08/2016,,,66.93,,2,1.318
02/08/2016,,,66.71,,2,1.334
03/08/2016,,,66.2,,2,1.334
04/08/2016,,,65.71,,2,1.313
05/08/2016,,,65.55,,2,1.307
06/08/2016,,,65.55,,2,1.307
07/08/2016,,,65.55,,2,1.308
08/08/2016,,,64.6,,2,1.303
09/08/2016,,,64.76,,2,1.3
10/08/2016,,,64.9,,2,1.302
11/08/2016,,,64.35,,2,1.295
12/08/2016,,,64.83,,2,1.292
13/08/2016,,,64.83,,2,1.292
14/08/2016,,,64.36,,2,1.291
15/08/2016,,,64.01,,2,1.288
16/08/2016,,,63.84,,2,1.303
17/08/2016,,,63.84,,2,1.304
18/08/2016,,,63.64,,2,1.316
19/08/2016,,,63.78,,2,1.307
20/08/2016,,,63.78,,2,1.308
21/08/2016,,,63.75,,2,1.305
22/08/2016,,,64.77,,2,1.313
23/08/2016,,,64.59,,2,1.319
24/08/2016,,,65.09,,2,1.324
25/08/2016,,,64.81,,2,1.319
26/08/2016,,,64.64,,2,1.314
27/08/2016,,,64.73,,2,1.314
28/08/2016,,,64.71,,2,1.313
29/08/2016,,,64.62,,2,1.311
30/08/2016,,,65.31,,2,1.309
31/08/2016,,,65.28,,2,1.313
01/09/2016,,,65.85,,2,1.327
02/09/2016,,,65.26,,2,1.329
03/09/2016,,,65.11,,2,1.329
04/09/2016,,,65.2,,2,1.329
05/09/2016,,,64.83,,2,1.331
06/09/2016,,,64.43,,2,1.342
07/09/2016,,,64.19,,2,1.334
08/09/2016,,,63.99,,2,1.331
09/09/2016,,,64.73,,2,1.326
10/09/2016,,,64.75,,2,1.327
11/09/2016,,,64.55,,2,1.327
12/09/2016,,,64.69,,2,1.334
13/09/2016,,,65.37,,2,1.319
14/09/2016,,,65.14,,2,1.326
15/09/2016,,,64.48,,2,1.324
16/09/2016,,,65.41,,2,1.3
17/09/2016,,,65.19,,2,1.3
18/09/2016,,,65.04,,2,1.301
19/09/2016,,,64.59,,2,1.304
20/09/2016,,,64.72,,2,1.298
21/09/2016,,,63.89,,2,1.303
22/09/2016,,,63.64,,2,1.308
23/09/2016,,,64.04,,2,1.297
24/09/2016,,,64.43,,2,1.297
25/09/2016,,,64.03,,2,1.298
26/09/2016,,,63.85,,2,1.297
27/09/2016,,,63.89,,2,1.301
28/09/2016,,,63.07,,2,1.304
29/09/2016,,,63.08,,2,1.296
30/09/2016,,1.2601,62.84,,2,1.298
01/10/2016,,,62.9,,2,1.296
02/10/2016,,,62.87,,2,1.293
03/10/2016,,,62.29,,2,1.285
04/10/2016,,,62.69,,2,1.273
05/10/2016,,,62.27,,2,1.275
06/10/2016,,,62.1,,2,1.239
07/10/2016,,,62.21,,2,1.243
08/10/2016,,,62.21,,2,1.244
09/10/2016,,,62.08,,2,1.243
10/10/2016,,,62.02,,2,1.234
11/10/2016,,,62.66,,2,1.227
12/10/2016,,,63.5,,2,1.219
13/10/2016,,,63.01,,2,1.222
14/10/2016,,,62.78,,2,1.218
15/10/2016,,,62.78,,2,1.219
16/10/2016,,,62.78,,2,1.218
17/10/2016,,,63.07,,2,1.222
18/10/2016,,,62.73,,2,1.23
19/10/2016,,,62.26,,2,1.229
20/10/2016,,,62.38,,2,1.226
21/10/2016,,,62.32,,2,1.224
22/10/2016,,,62.29,,2,1.225
23/10/2016,,,62.29,,2,1.221
24/10/2016,,,62.19,,2,1.222
25/10/2016,,,62.41,,2,1.218
26/10/2016,,,62.77,,2,1.223
27/10/2016,,,62.68,,2,1.217
28/10/2016,,,62.98,,2,1.219
29/10/2016,,,62.98,,2,1.219
30/10/2016,,,63.04,,2,1.221
31/10/2016,,,63.27,,2,1.223
01/11/2016,,,63.32,,2,1.224
02/11/2016,,,63.54,,2,1.23
03/11/2016,,,63.56,,2,1.247
04/11/2016,,,64.36,,2,1.252
05/11/2016,,,64.36,,2,1.252
06/11/2016,,,64.36,,2,1.249
07/11/2016,,,63.6,,2,1.24
08/11/2016,,,63.74,,2,1.239
09/11/2016,,,63.6,,2,1.242
10/11/2016,,,65.56,,2,1.255
11/11/2016,,,65.75,,2,1.26
12/11/2016,,,65.7,,2,1.26
13/11/2016,,,65.7,,2,1.257
14/11/2016,,,66.15,,2,1.252
15/11/2016,,,64.46,,2,1.245
16/11/2016,,,64.48,,2,1.244
17/11/2016,,,64.83,,2,1.241
18/11/2016,,,64.86,,2,1.234
19/11/2016,,,64.73,,2,1.234
20/11/2016,,,64.86,,2,1.232
21/11/2016,,,63.95,,2,1.249
22/11/2016,,,63.71,,2,1.242
23/11/2016,,,64.3,,2,1.243
24/11/2016,,,64.5,,2,1.245
25/11/2016,,,64.89,,2,1.248
26/11/2016,,,64.94,,2,1.248
27/11/2016,,,64.88,,2,1.248
28/11/2016,,,64.78,,2,1.241
29/11/2016,,,65.14,,2,1.249
30/11/2016,,,64.07,,2,1.252
01/12/2016,,,63.9,,2,1.259
02/12/2016,,,63.82,,2,1.273
03/12/2016,,,63.82,,2,1.273
04/12/2016,,,63.82,,2,1.267
05/12/2016,,,63.78,,2,1.272
06/12/2016,,,63.81,,2,1.267
07/12/2016,,,63.27,,2,1.263
08/12/2016,,,63.26,,2,1.258
09/12/2016,,,62.48,,2,1.257
10/12/2016,,,62.46,,2,1.258
11/12/2016,,,62.48,,2,1.26
12/12/2016,,,60.97,,2,1.268
13/12/2016,,,60.53,,2,1.266
14/12/2016,,,61.86,,2,1.253
15/12/2016,,,61.75,,2,1.242
16/12/2016,,,62.12,,2,1.25
17/12/2016,,,62.12,,2,1.249
18/12/2016,,,62.12,,2,1.249
19/12/2016,,,61.9,,2,1.239
20/12/2016,,,61.4,,2,1.236
21/12/2016,,,61.14,,2,1.235
22/12/2016,,,60.97,,2,1.228
23/12/2016,,,61.02,,2,1.228
24/12/2016,,,61.02,,2,1.228
25/12/2016,,,61.02,,2,1.229
26/12/2016,,,60.93,,2,1.228
27/12/2016,,,60.61,,2,1.228
28/12/2016,,,60.48,,2,1.222
29/12/2016,,,60.34,,2,1.229
30/12/2016,,,61.23,,2,1.234
31/12/2016,,1.2562818,61.23,,2,1.234
01/01/2017,,,61.23,,2,1.234
02/01/2017,,,61.23,,2,1.228
03/01/2017,,,60.92,,2,1.224
04/01/2017,,,60.37,,2,1.232
05/01/2017,,,59.4,,2,1.242
06/01/2017,,,59.57,,2,1.229
07/01/2017,,,59.57,,2,1.229
08/01/2017,,,59.57,,2,1.226
09/01/2017,,,60.1,,2,1.217
10/01/2017,,,60.14,,2,1.217
11/01/2017,,,59.78,,2,1.221
12/01/2017,,,59.43,,2,1.216
13/01/2017,,,59.56,,2,1.218
14/01/2017,,,59.56,,2,1.218
15/01/2017,,,59.64,,2,1.204
16/01/2017,,,59.78,,2,1.204
17/01/2017,,,59.33,,2,1.239
18/01/2017,,,59.52,,2,1.226
19/01/2017,,,59.66,,2,1.234
20/01/2017,,,59.59,,2,1.236
21/01/2017,,,59.54,,2,1.236
22/01/2017,,,59.8,,2,1.239
23/01/2017,,,59.51,,2,1.252
24/01/2017,,,59.14,,2,1.253
25/01/2017,,,59.57,,2,1.263
26/01/2017,,,60.28,,2,1.259
27/01/2017,,,59.81,,2,1.255
28/01/2017,,,59.84,,2,1.255
29/01/2017,,,59.78,,2,1.259
30/01/2017,,,59.72,,2,1.25
31/01/2017,,,60.16,,2,1.259
01/02/2017,,,60.09,,2,1.266
02/02/2017,,,59.37,,2,1.252
03/02/2017,,,58.97,,2,1.248
04/02/2017,,,59.03,,2,1.249
05/02/2017,,,58.95,,2,1.248
06/02/2017,,,58.9,,2,1.247
07/02/2017,,,59.44,,2,1.249
08/02/2017,,,59.17,,2,1.253
09/02/2017,,,58.96,,2,1.25
10/02/2017,,,58.2,,2,1.249
11/02/2017,,,58.31,,2,1.249
12/02/2017,,,58.22,,2,1.248
13/02/2017,,,57.93,,2,1.252
14/02/2017,,,57.04,,2,1.247
15/02/2017,,,57.33,,2,1.247
16/02/2017,,,57.57,,2,1.249
17/02/2017,,,58.34,,2,1.241
18/02/2017,,,58.45,,2,1.241
19/02/2017,,,58.32,,2,1.243
20/02/2017,,,57.91,,2,1.247
21/02/2017,,,57.39,,2,1.249
22/02/2017,,,57.92,,2,1.245
23/02/2017,,,57.73,,2,1.255
24/02/2017,,,58.41,,2,1.247
25/02/2017,,,58.45,,2,1.247
26/02/2017,,,58.36,,2,1.24
27/02/2017,,,58.18,,2,1.244
28/02/2017,,,58.35,,2,1.238
01/03/2017,,1.249866467,58.24,,2,1.227
02/03/2017,,,58.72,,2,1.227
03/03/2017,,,58.2,,2,1.229
04/03/2017,,,58.24,,2,1.229
05/03/2017,,,58.19,,2,1.23
06/03/2017,,,58.23,,2,1.224
07/03/2017,,,58.14,,2,1.22
08/03/2017,,,58.87,,2,1.217
09/03/2017,,,59.26,,2,1.216
10/03/2017,,,58.99,,2,1.217
11/03/2017,,,58.99,,2,1.217
12/03/2017,,,59.07,,2,1.217
13/03/2017,,,58.77,,2,1.221
14/03/2017,,,59.19,,2,1.216
15/03/2017,,,58.38,,2,1.228
16/03/2017,,,57.77,,2,1.235
17/03/2017,,,57.18,,2,1.239
18/03/2017,,,57.18,,2,1.24
19/03/2017,,,57.15,,2,1.238
20/03/2017,,,57.3,,2,1.237
21/03/2017,,,57.59,,2,1.248
22/03/2017,,,57.73,,2,1.247
23/03/2017,,,57.36,,2,1.252
24/03/2017,,,56.91,,2,1.247
25/03/2017,,,56.91,,2,1.247
26/03/2017,,,56.97,,2,1.251
27/03/2017,,,56.88,,2,1.256
28/03/2017,,,56.97,,2,1.242
29/03/2017,,,56.65,,2,1.244
30/03/2017,,,55.98,,2,1.248
31/03/2017,,1.2577,56.21,,2,1.254
01/04/2017,,,56.21,,2,1.255
02/04/2017,,,56.24,,2,1.254
03/04/2017,,,56.09,,2,1.249
04/04/2017,,,55.95,,2,1.244
05/04/2017,,,56.41,,2,1.249
06/04/2017,,,56.4,,2,1.247
07/04/2017,,,57.22,,2,1.237
08/04/2017,,,57.27,,2,1.237
09/04/2017,,,57.38,,2,1.237
10/04/2017,,,57.11,,2,1.242
11/04/2017,,,57.03,,2,1.249
12/04/2017,,,56.62,,2,1.255
13/04/2017,,,56.26,,2,1.25
14/04/2017,,,56.3,,2,1.252
15/04/2017,,,56.3,,2,1.252
16/04/2017,,,56.3,,2,1.253
17/04/2017,,,55.88,,2,1.256
18/04/2017,,,56.2,,2,1.284
19/04/2017,,,56.57,,2,1.278
20/04/2017,,,56.11,,2,1.28
21/04/2017,,,56.43,,2,1.281
22/04/2017,,,56.43,,2,1.281
23/04/2017,,,56.43,,2,1.282
24/04/2017,,,55.78,,2,1.278
25/04/2017,,,56.06,,2,1.283
26/04/2017,,,57.1,,2,1.285
27/04/2017,,,56.97,,2,1.289
28/04/2017,,,56.91,,2,1.295
29/04/2017,,,56.98,,2,1.295
30/04/2017,,,56.93,,2,1.293
01/05/2017,,,56.97,,2,1.29
02/05/2017,,,57.06,,2,1.294
03/05/2017,,,57.33,,2,1.287
04/05/2017,,,58.36,,2,1.292
05/05/2017,,,58.03,,2,1.298
06/05/2017,,,58.03,,2,1.298
07/05/2017,,,58.05,,2,1.296
08/05/2017,,,58.21,,2,1.294
09/05/2017,,,58.42,,2,1.295
10/05/2017,,1.309452137,57.44,,2,1.293
11/05/2017,,,57.07,,2,1.289
12/05/2017,,,57.07,,2,1.289
13/05/2017,,,57.07,,2,1.289
14/05/2017,,,57.08,,2,1.288
15/05/2017,,,56.33,,2,1.29
16/05/2017,,,56.43,,2,1.292
17/05/2017,,,57.07,,2,1.297
18/05/2017,,,57.53,,2,1.296
19/05/2017,,,56.89,,2,1.304
20/05/2017,,,56.98,,2,1.303
21/05/2017,,,56.93,,2,1.301
22/05/2017,,,56.6,,2,1.299
23/05/2017,,,56.3,,2,1.296
24/05/2017,,,56.35,,2,1.298
25/05/2017,,,56.8,,2,1.293
26/05/2017,,,56.48,,2,1.281
27/05/2017,,,56.48,,2,1.281
28/05/2017,,,56.48,,2,1.281
29/05/2017,,,56.46,,2,1.281
30/05/2017,,,56.53,,2,1.281
31/05/2017,,,56.71,,2,1.287
01/06/2017,,,56.38,,2,1.289
02/06/2017,,,56.6,,2,1.289
03/06/2017,,,56.6,,2,1.289
04/06/2017,,,56.61,,2,1.287
05/06/2017,,,56.58,,2,1.291
06/06/2017,,,56.49,,2,1.29
07/06/2017,,,57.04,,2,1.296
08/06/2017,,,56.87,,2,1.272
09/06/2017,,,57.01,,2,1.274
10/06/2017,,,57,,2,1.274
11/06/2017,,,57.01,,2,1.274
12/06/2017,,,57,,2,1.267
13/06/2017,,,56.88,,2,1.275
14/06/2017,,,57.43,,2,1.275
15/06/2017,,,57.8,,2,1.276
16/06/2017,,,57.71,,2,1.278
17/06/2017,,,57.71,,2,1.278
18/06/2017,,,57.71,,2,1.278
19/06/2017,,,58.42,,2,1.273
20/06/2017,,,59.56,,2,1.263
21/06/2017,,,60.24,,2,1.267
22/06/2017,,,59.84,,2,1.268
23/06/2017,,,59.42,,2,1.272
24/06/2017,,,59.45,,2,1.272
25/06/2017,,,59.42,,2,1.274
26/06/2017,,,58.89,,2,1.272
27/06/2017,,,59.35,,2,1.281
28/06/2017,,,59.22,,2,1.294
29/06/2017,,,59.42,,2,1.301
30/06/2017,,1.2483,58.87,,2,1.303
01/07/2017,,,58.87,,2,1.303
02/07/2017,,,58.88,,2,1.302
03/07/2017,,,59.24,,2,1.295
04/07/2017,,,59.36,,2,1.294
05/07/2017,,,60.18,,2,1.293
06/07/2017,,,60.1,,2,1.297
07/07/2017,,,60.35,,2,1.288
08/07/2017,,,60.35,,2,1.289
09/07/2017,,,60.35,,2,1.289
10/07/2017,,,60.26,,2,1.288
11/07/2017,,,60.76,,2,1.286
12/07/2017,,,59.9,,2,1.289
13/07/2017,,,59.75,,2,1.295
14/07/2017,,,59.02,,2,1.31
15/07/2017,,,59.02,,2,1.31
16/07/2017,,,59.06,,2,1.311
17/07/2017,,,59.29,,2,1.305
18/07/2017,,,59.08,,2,1.304
19/07/2017,,,58.95,,2,1.303
20/07/2017,,,58.89,,2,1.296
21/07/2017,,,59.23,,2,1.299
22/07/2017,,,59.23,,2,1.3
23/07/2017,,,59.23,,2,1.3
24/07/2017,,,59.97,,2,1.303
25/07/2017,,,59.95,,2,1.303
26/07/2017,,,59.54,,2,1.311
27/07/2017,,,59.37,,2,1.308
28/07/2017,,,59.48,,2,1.313
29/07/2017,,,59.48,,2,1.313
30/07/2017,,,59.48,,2,1.314
31/07/2017,,,59.73,,2,1.319
01/08/2017,,,60.17,,2,1.321
02/08/2017,,,60.49,,2,1.323
03/08/2017,,,60.3,,2,1.314
04/08/2017,,,59.94,,2,1.303
05/08/2017,,,59.94,,2,1.304
06/08/2017,,,59.94,,2,1.305
07/08/2017,,,59.96,,2,1.304
08/08/2017,,,59.79,,2,1.298
09/08/2017,,,60.07,,2,1.301
10/08/2017,,,59.99,,2,1.298
11/08/2017,,,59.79,,2,1.301
12/08/2017,,,59.79,,2,1.301
13/08/2017,,,59.79,,2,1.301
14/08/2017,,,59.81,,2,1.296
15/08/2017,,,59.75,,2,1.287
16/08/2017,,,59.41,,2,1.289
17/08/2017,,,59.04,,2,1.287
18/08/2017,,,59.04,,2,1.287
19/08/2017,,,59.04,,2,1.287
20/08/2017,,,58.9,,2,1.287
21/08/2017,,,59.07,,2,1.29
22/08/2017,,,58.98,,2,1.282
23/08/2017,,,58.97,,2,1.28
24/08/2017,,,59.13,,2,1.28
25/08/2017,,,58.58,,2,1.288
26/08/2017,,,58.58,,2,1.289
27/08/2017,,,58.56,,2,1.29
28/08/2017,,,58.43,,2,1.293
29/08/2017,,,58.76,,2,1.292
30/08/2017,,,58.46,,2,1.292
31/08/2017,,,57.98,,2,1.294
01/09/2017,,,57.47,,2,1.295
02/09/2017,,,57.47,,2,1.295
03/09/2017,,,57.47,,2,1.296
04/09/2017,,,57.74,,2,1.292
05/09/2017,,,57.55,,2,1.304
06/09/2017,,,57.34,,2,1.305
07/09/2017,,,56.91,,2,1.31
08/09/2017,,,57.29,,2,1.32
09/09/2017,,,57.29,,2,1.32
10/09/2017,,,57.32,,2,1.32
11/09/2017,,,57.22,,2,1.317
12/09/2017,,,57.63,,2,1.329
13/09/2017,,,57.91,,2,1.32
14/09/2017,,,57.53,,2,1.34
15/09/2017,,,57.57,,2,1.359
16/09/2017,,,57.57,,2,1.36
17/09/2017,,,57.67,,2,1.357
18/09/2017,,,58.07,,2,1.352
19/09/2017,,,58.08,,2,1.351
20/09/2017,,,58.12,,2,1.349
21/09/2017,,,57.86,,2,1.358
22/09/2017,,,57.5,,2,1.349
23/09/2017,,,57.5,,2,1.35
24/09/2017,,,57.6,,2,1.351
25/09/2017,,,57.55,,2,1.348
26/09/2017,,,57.86,,2,1.344
27/09/2017,,,58.17,,2,1.34
28/09/2017,,,57.89,,2,1.343
29/09/2017,,,57.51,,2,1.34
30/09/2017,,1.3057,57.51,,2,1.34
01/10/2017,,,57.52,,2,1.34
02/10/2017,,,57.88,,2,1.327
03/10/2017,,,57.91,,2,1.324
04/10/2017,,,57.65,,2,1.323
05/10/2017,,,57.71,,2,1.311
06/10/2017,,,58.12,,2,1.306
07/10/2017,,,58.11,,2,1.306
08/10/2017,,,58.18,,2,1.308
09/10/2017,,,58.25,,2,1.314
10/10/2017,,,57.94,,2,1.321
11/10/2017,,,57.8,,2,1.324
12/10/2017,,,57.64,,2,1.326
13/10/2017,,,57.24,,2,1.329
14/10/2017,,,57.14,,2,1.329
15/10/2017,,,57.2,,2,1.329
16/10/2017,,,57.19,,2,1.325
17/10/2017,,,57.28,,2,1.319
18/10/2017,,,57.38,,2,1.321
